alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair and start with 60-40, I'm open to negotiations",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering inflation, I propose 55-45. Let's find a balance that works for both of us quickly.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering your eagerness to find a balance, I'm willing to compromise, but I still think I deserve a bit more",Alice,3,
,,,Bob,3,reject
50.0,50.0,"With inflation affecting my share more, I suggest we split it 50-50. It's fair and considers the urgency to settle before the value drops further for me.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"I see you're getting anxious about inflation, but I still think I have the upper hand, so I'll make a small concession",Alice,5,
,,,Bob,5,reject
52.0,48.0,"Inflation is hitting me hard, and we're running out of time. I'm willing to take a bit less than 50-50 to close the deal quickly. Let's agree on 48-52 before it's too late.",Bob,6,
,,,Alice,6,accept
