message,product_price,player,round,decision
"Hi Bob, I have a fantastic product I think you'd be really interested in. Considering its quality and features, I'm offering it to you for",200.0,Alice,1,
,,Bob,1,RejectOffer
That's much more than I'm willing to spend. Would you consider $50?,50.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest, but I can't go down to $50. How about we meet in the middle? I'm willing to offer it to you for",125.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down, but $125 is still more than I can spend. My absolute maximum is $70.",70.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you have a budget. Considering the value of the product, and how far we've come in this negotiation, the lowest I can go is",105.0,Alice,5,
,,Bob,5,BuyFromJhon
