alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,A generous offer to kick things off! I value a quick resolution.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"A more balanced proposal, let's split it fairly!",Bob,2,
,,,Alice,2,reject
750000.0,250000.0,Meeting in the middle. 75/25 split seems reasonable considering the time pressure.,Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Getting closer to an equal split, let's be reasonable!",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Still heavily skewed towards my benefit, but time is running out! Accept this.",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Equal split, the fairest way to divide, let's end this!",Bob,6,
,,,Alice,6,accept
