alice_gain,bob_gain,message,player,round,decision
650000.0,350000.0,"Let's start with a fair offer, Bob. This gives us both a good amount.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,Let's try a bit more balanced split.,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"My turn again, Bob.  I'm willing to adjust slightly, but let's get this done.",Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"I'll increase my share slightly, considering the inflation.",Bob,4,
,,,Alice,4,reject
580000.0,420000.0,"Bob, we need to find a compromise soon. This offer reflects a serious attempt to do that. Time is running out.",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"Considering the rapidly decreasing value, I need a larger share.",Bob,6,
,,,Alice,6,reject
550000.0,450000.0,"Bob, this is a serious offer.  The value is dropping quickly for both of us. Let's be reasonable and end this.",Alice,7,
,,,Bob,7,accept
