message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the chance to purchase this fantastic product! Considering its quality and the value I know it holds, I'm offering it to you for a special price of $11800.",11800.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. I'm interested in the product, but $11800 is a bit out of my budget. Would you be willing to sell it for $10500?",10500.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your interest, Bob! I understand your budget constraints. However, considering the product's true value, I can't go that low. How about we meet in the middle at $11000?",11000.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down to $11000, Alice. I appreciate it, but I'm still trying to keep within a tighter budget. Could you consider $10700?",10700.0,Bob,4,
,,Alice,4,RejectOffer
"Alright Bob, I appreciate your situation. I'm willing to come down a bit further, but I need to make this worthwhile. My final offer is $10900. This is the lowest I can go.",10900.0,Alice,5,
,,Bob,5,RejectOffer
"Thanks for lowering the price to $10900, Alice. I understand it's your final offer, but I'm really hoping to stay closer to my budget. Could we possibly settle at $10800?",10800.0,Bob,6,
,,Alice,6,AcceptOffer
