message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you the opportunity to purchase this product.  Given its value, I'm initially proposing a price of $2300000. I'm open to discussing this further, so please let me know your thoughts.",2300000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate the offer, but $2300000 is significantly above my budget. The maximum I can offer for the product is $900000.",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your position, but $900000 is significantly below its true value. I'm willing to be flexible, but I need a price that reflects the worth of this product. Would you consider $1900000?",1900000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, while I appreciate you coming down from your initial price, $1900000 is still too high for me. I'm willing to increase my offer, but I'm getting close to my limit. How about $950000?",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate you working with me on this.  Let's find a middle ground. How about we settle at $1600000? This is a significant reduction on my part and reflects my willingness to make a deal happen.",1600000.0,Alice,5,
,,Bob,5,BuyFromJhon
