alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Fair share, let's be reasonable",Alice,1,
,,,Bob,1,reject
45.0,55.0,"More reasonable, considering the inflation risk",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, meet in the middle",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Equal split, considering the increasing inflation impact on me",Bob,4,
,,,Alice,4,reject
57.0,43.0,"Last chance for a good deal, inflation is in my favor",Alice,5,
,,,Bob,5,reject
52.0,48.0,"Still hoping for a mutually beneficial deal, before inflation hurts me more",Bob,6,
,,,Alice,6,reject
56.0,44.0,"Inflation is taking its toll, don't wait any longer",Alice,7,
,,,Bob,7,reject
54.0,46.0,"Inflation is really hurting me, let's find a middle ground before it's too late",Bob,8,
,,,Alice,8,reject
55.0,45.0,"Last chance, I won't go any lower",Alice,9,
,,,Bob,9,accept
