round_quality,product_worth,player,round,message,decision
high-quality,200.0,Nature,1,,
,,Alice,1,"Hello! I have a fantastic product for sale today, priced at $100. It's a great opportunity to get something of value!  What do you say?",
,,the buyer,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,"Greetings! I have a product available for $100 that could be a great addition to your collection. It's a unique item with potential, and I believe you'll find it quite interesting. What do you think?",
,,the buyer,2,,no
high-quality,200.0,Nature,3,,
,,Alice,3,Good day! I have a product for sale at $100 that I think you'll really appreciate. It's a quality item with a lot to offer. This is a great opportunity to get something valuable! Let me know what you think.,
,,the buyer,3,,yes
low-quality,0.0,Nature,4,,
,,Alice,4,"Hello there!  I have a product available for $100 today. While it might not be the most high-end item, it's still a good deal for the price.  Would you be interested in taking a look?",
,,the buyer,4,,no
high-quality,200.0,Nature,5,,
,,Alice,5,Hi! I have a great product for sale today at $100. This one is particularly special and offers great value for the price. Don't miss out on this opportunity!,
,,the buyer,5,,yes
low-quality,0.0,Nature,6,,
,,Alice,6,"Greetings! I have a product for sale today at $100. It's a unique item and could be a good addition to your collection. While it's not necessarily the most luxurious item, it's still a good deal at this price. What do you think?",
,,the buyer,6,,no
low-quality,0.0,Nature,7,,
,,Alice,7,"Hello! I have a product available for sale today at $100. It's a good value for the price, even if it's not the most high-end item. Would you be interested in taking a look?",
,,the buyer,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"Hi! I have a product for sale today at $100. It's a unique item with potential, but it's not the most luxurious item. It's a good deal at this price, though. What do you think?",
,,the buyer,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,"Good day! I have a product for sale today at $100. It's a good value for the price, but it's not the most high-end item. Would you be interested in taking a look?",
,,the buyer,9,,no
high-quality,200.0,Nature,10,,
,,Alice,10,Hi there! I have a fantastic product for sale today at $100. This one is particularly special and offers great value for the price. It's a great opportunity to get something valuable! Don't miss out!,
,,the buyer,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"Greetings! I have a product for sale today at $100. While it might not be the most high-end item, it's still a good deal for the price. It's a unique item with potential.  What do you think?",
,,the buyer,11,,no
high-quality,200.0,Nature,12,,
,,Alice,12,Hello! I have a great product for sale today at $100. It's a quality item with a lot to offer. This is a great opportunity to get something valuable!  Don't miss out on this chance!,
,,the buyer,12,,yes
low-quality,0.0,Nature,13,,
,,Alice,13,"Good day! I have a product for sale today at $100. It's a unique item and could be a good addition to your collection. While it's not necessarily the most luxurious item, it's still a good deal at this price. What do you think?",
,,the buyer,13,,no
high-quality,200.0,Nature,14,,
,,Alice,14,Hi!  I have a great product for sale today at $100. It's a quality item with a lot to offer. This is a great opportunity to get something valuable! Don't miss out!,
,,the buyer,14,,yes
high-quality,200.0,Nature,15,,
,,Alice,15,"Hello there!  I have a fantastic product for sale today, priced at $100. It's a great opportunity to get something of value.  It's a quality item with a lot to offer!  What do you say?",
,,the buyer,15,,yes
high-quality,200.0,Nature,16,,
,,Alice,16,Greetings! I have a great product for sale today at $100. This one is particularly special and offers great value for the price. It's a quality item with a lot to offer!  Don't miss out!,
,,the buyer,16,,yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Hello! I have a product available for sale today at $100. While it might not be the most high-end item, it's still a good deal for the price.  It's a unique item with potential.  Would you be interested in taking a look?",
,,the buyer,17,,no
high-quality,200.0,Nature,18,,
,,Alice,18,Hi there!  I have a fantastic product for sale today at $100. This one is particularly special and offers great value for the price. It's a quality item with a lot to offer! Don't miss out!,
,,the buyer,18,,yes
high-quality,200.0,Nature,19,,
,,Alice,19,Good day! I have a great product for sale today at $100. This is a great opportunity to get something valuable.  It's a quality item with a lot to offer!  What do you think?,
,,the buyer,19,,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"Hello! I have a product for sale today at $100. While it might not be the most high-end item, it's still a good deal for the price. It's a unique item with potential.  Would you be interested in taking a look?",
,,the buyer,20,,no
