alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Hi Bob, I propose we split it 60-40 in my favor. Considering the inflation rates, this seems fair to start with. What do you think?",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Alice, I propose a 55-45 split in my favor. Inflation is hurting us both, but I think this is a more equitable starting point.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, since we're both feeling the pinch of inflation, how about a 55-45 split in my favor this time? It's a middle ground from our previous offers and takes into account the decreasing value of money for both of us.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Alice, inflation is hitting us hard. I'll meet you closer to the middle with a 52-48 split. Let's get this done.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, inflation is really affecting us, especially you. Let's settle on a 52-48 split in my favor. It's close to your last offer and considers the significant impact of inflation on both of us. What do you say?",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, we are running out of time and the money is losing value fast. Let's split it 50-50 and be done with it. Otherwise, we get nothing.",Bob,6,
,,,Alice,6,accept
