message,product_price,player,round,decision
"Hi Bob, I'm pleased to offer you our premium product. Given its exceptional value, I'm sure you'll find our price of $15000 quite reasonable.",15000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. However, $15000 is a bit out of my budget. I'm willing to pay $9000 for the product. What do you think?",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I considered your offer and I am willing to lower my price to $11500. This is a great value for the product and I hope you'll find this price suitable.",11500.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate the reduction, but $11500 is still a bit high for me. I can go up to $9500. Let me know if that works for you.",9500.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I've reconsidered and I'm willing to go a bit lower. How about $10250? This is a fair price for both of us.",10250.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thanks for coming down to $10250. I'm still trying to stay within my budget. How about $9750? I think this could be a good middle ground.",9750.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I really want to make this deal happen. I've reconsidered and I'm willing to accept your previous offer of $9750.",9750.0,Alice,7,
,,Bob,7,AcceptOffer
