round_quality,product_worth,player,round,decision,message
high-quality,120.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,
low-quality,0.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,
low-quality,0.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,
low-quality,0.0,Nature,4,,
,,Alice,4,no,This round's product is low-quality. I recommend skipping this one.
,,Bob,4,no,
low-quality,0.0,Nature,5,,
,,Alice,5,no,This round's product is also low-quality. I recommend skipping this one.
,,Bob,5,no,
low-quality,0.0,Nature,6,,
,,Alice,6,no,This round's product is low-quality. I recommend skipping this one again.
,,Bob,6,no,
low-quality,0.0,Nature,7,,
,,Alice,7,no,"Unfortunately, this round's product is still low-quality. I recommend skipping it."
,,Bob,7,no,
low-quality,0.0,Nature,8,,
,,Alice,8,no,"Sorry, but this round's product is still low-quality. I recommend skipping it."
,,Bob,8,no,
high-quality,120.0,Nature,9,,
,,Alice,9,yes,Good news! This round's product is high-quality. I recommend buying it.
,,Bob,9,yes,
high-quality,120.0,Nature,10,,
,,Alice,10,yes,Great news again! This round's product is high-quality. I recommend buying it.
,,Bob,10,yes,
high-quality,120.0,Nature,11,,
,,Alice,11,yes,More good news! This round's product is high-quality. I recommend buying it.
,,Bob,11,yes,
low-quality,0.0,Nature,12,,
,,Alice,12,no,This round's product is low-quality. I recommend skipping it.
,,Bob,12,no,
low-quality,0.0,Nature,13,,
,,Alice,13,no,This round's product is also low-quality. I recommend skipping it.
,,Bob,13,no,
low-quality,0.0,Nature,14,,
,,Alice,14,no,"Unfortunately, this round's product is still low-quality. I recommend skipping it."
,,Bob,14,no,
low-quality,0.0,Nature,15,,
,,Alice,15,no,"Sorry, but this round's product is low-quality. I recommend skipping it. We have had a streak of bad luck but high-quality items will return"
,,Bob,15,no,
low-quality,0.0,Nature,16,,
,,Alice,16,no,"Apologies, but this round's product is still low-quality. I recommend skipping it. It's been a tough streak, but high-quality items will return soon."
,,Bob,16,no,
high-quality,120.0,Nature,17,,
,,Alice,17,yes,Good news! This round's product is high-quality. I recommend buying it.
,,Bob,17,yes,
low-quality,0.0,Nature,18,,
,,Alice,18,no,This round's product is low-quality. I recommend skipping it. Better luck next round!
,,Bob,18,no,
high-quality,120.0,Nature,19,,
,,Alice,19,yes,Great news! This round's product is high-quality. I recommend buying it.
,,Bob,19,yes,
high-quality,120.0,Nature,20,,
,,Alice,20,yes,Excellent news for the final round! This product is high-quality. I recommend buying it.
,,Bob,20,yes,
