alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's start by splitting it fairly. I get 600k, you get 400k.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"My turn! Considering the decreasing value, I'm being generous with 45% for you.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"How about a better deal? I get 650k, you get 350k this time.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Inflation is eating away at my share, so I need a better deal. 60% for me, or we keep going.",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,Let's compromise! I propose 700k for me and 300k for you.,Alice,5,
,,,Bob,5,reject
350000.0,650000.0,"Time is money, and mine is losing value fast. Meet me in the middle, or we keep going.",Bob,6,
,,,Alice,6,reject
750000.0,250000.0,Let's make it simple: I propose 750k for me and 250k for you. It's a fair deal given the situation.,Alice,7,
,,,Bob,7,accept
