alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,I'm being generous this round. Take this deal before it gets worse for both of us!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Let's split it fairly, considering the decreasing value",Bob,2,
,,,Alice,2,reject
8000.0,2000.0,"Okay, let's try this again. I'm still being more generous than I need to be. Take it!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Inflation is kicking in, let's make a deal before it's too late!",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,Last chance before I get greedy. Take it or leave it.,Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"I'm taking a bigger share, inflation is eating away at our money!",Bob,6,
,,,Alice,6,reject
6000.0,4000.0,"Alright, let's try this one last time. This is probably the best I'm going to offer, with inflation eating away at my potential gain.",Alice,7,
,,,Bob,7,accept
