message,product_price,player,round,decision
"Hello Bob, I'm excited to begin discussing the sale of this exceptional product with you. Given its unique value and potential return on investment, I'm initially offering it to you for $1450000.",1450000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I was thinking of a price point that is more aligned with my budget. Would you consider selling the product for $1000000?",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I understand the need to work within a budget. However, $1000000 is lower than what I can accept. How about we meet in the middle? I can offer it for $1325000.",1325000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, $1325000 is still a bit high for me. Would you consider $1100000?",1100000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're aiming for the best possible value. Given the product's worth, I'm willing to come down further, but I need to stay above my minimum. Let's try $1275000.",1275000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your flexibility. However, I need to stay within my budget constraints. Would you consider $1150000?",1150000.0,Bob,6,
,,Alice,6,SellToJhon
