round_quality,product_worth,player,round,message,decision
high-quality,12500.0,Nature,1,,
,,Alice,1,"Welcome! I'm excited to offer you our first product. You have a 50% chance of getting a high-quality item, which is worth $12500 to you. Take this opportunity to make a profitable purchase!",
,,the buyer,1,,yes
high-quality,12500.0,Nature,2,,
,,Alice,2,Greetings! I've already sold one high-quality product in the previous round. You have a great chance to get a high-quality item worth $12500. Don't miss out on this opportunity!,
,,the buyer,2,,yes
low-quality,0.0,Nature,3,,
,,Alice,3,"Hello! So far, I have sold two products, and both were high-quality. This is a great streak! You could be next to get a high-quality item worth $12500. Take advantage of this chance!",
,,the buyer,3,,yes
high-quality,12500.0,Nature,4,,
,,Alice,4,"Welcome! I have sold three products so far, with two being high-quality. The odds are still in your favor to get a high-quality item worth $12500. Don't miss out on this opportunity!",
,,the buyer,4,,yes
high-quality,12500.0,Nature,5,,
,,Alice,5,"Hi there! I've sold four products, with three being high-quality. That's a 75% success rate! This could be your chance to get a high-quality item worth $12500. Good luck!",
,,the buyer,5,,yes
low-quality,0.0,Nature,6,,
,,Alice,6,"Hello! I've sold five products, with four being high-quality. That's an 80% success rate! This could be your chance to get a high-quality item worth $12500. Don't miss out!",
,,the buyer,6,,yes
low-quality,0.0,Nature,7,,
,,Alice,7,"Welcome! I've sold six products, with four being high-quality. That's a 67% success rate. This could be your chance to get a high-quality item worth $12500. Good luck!",
,,the buyer,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"Hi there! I've sold seven products, with four being high-quality. That's still a good ratio. You could be next to get a high-quality item worth $12500. Take a chance!",
,,the buyer,8,,yes
high-quality,12500.0,Nature,9,,
,,Alice,9," Welcome! I've sold eight products, with four being high-quality. It's still a good gamble. You could get a high-quality item worth $12500. Try your luck!",
,,the buyer,9,,yes
high-quality,12500.0,Nature,10,,
,,Alice,10,"Hello! I've sold nine products, with five being high-quality. The odds are looking up! This could be your chance to get a high-quality item worth $12500. Go for it!",
,,the buyer,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"Hi! I've sold ten products, with six being high-quality. That's a 60% success rate. You could still get a high-quality item worth $12500. Want to try your luck?",
,,the buyer,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,"Hello! I've sold ten products so far, with six being high-quality. Even though the last one wasn't a success, you still have a good chance to get a high-quality item worth $12500. Want to give it a shot?",
,,the buyer,12,,yes
high-quality,12500.0,Nature,13,,
,,Alice,13,"Welcome! I've sold eleven products, with six being high-quality. Let's hope the odds turn in your favor! This could be your chance to get a high-quality item worth $12500. Want to try?",
,,the buyer,13,,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Hi there! I've sold twelve products, with seven being high-quality. That's a 58% success rate. This could still be your chance to get a high-quality item worth $12500. Feel like trying your luck?",
,,the buyer,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"Hello! I've sold twelve products, with seven being high-quality. Even though the last round wasn't a success, you still have a fair chance to get a high-quality item worth $12500. Want to give it a try?",
,,the buyer,15,,yes
low-quality,0.0,Nature,16,,
,,Alice,16,"Welcome! I've sold thirteen products, with seven being high-quality. While the last round wasn't successful, this could be your lucky chance! A high-quality item is worth $12500. Want to test your luck?",
,,the buyer,16,,yes
high-quality,12500.0,Nature,17,,
,,Alice,17,"Hi there! I've sold fourteen products, with seven being high-quality. It's been a bit unlucky lately, but this could be your chance to turn things around! A high-quality item is worth $12500. Want to give it a shot?",
,,the buyer,17,,yes
high-quality,12500.0,Nature,18,,
,,Alice,18,"Hello! I've sold fifteen products, with eight being high-quality. The tides seem to be turning! This could be your chance to get a high-quality item worth $12500. Want to try your luck?",
,,the buyer,18,,yes
low-quality,0.0,Nature,19,,
,,Alice,19,"Welcome! So far, I've sold sixteen products, with nine being high-quality. The odds are looking better! This could be your chance to get a high-quality item worth $12500. Feel like trying your luck?",
,,the buyer,19,,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"Hi there! I've sold seventeen products, with nine being high-quality. While the last round wasn't successful, you still have a fair chance to get a high-quality item worth $12500. Want to give it a try?",
,,the buyer,20,,yes
