alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's start with a reasonable offer. I take a slightly larger share considering the inflation risk.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's be fair.  I'm taking on more risk with inflation, so a slightly larger share is reasonable.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'm willing to meet you halfway between our previous offers, but the inflation is cutting into our potential gains. Let's settle this quickly.",Alice,3,
,,,Bob,3,reject
475000.0,525000.0,"The clock is ticking, Alice. I'm moving closer to your offer, but I need you to acknowledge the inflation impact more realistically. Let's close this deal.",Bob,4,
,,,Alice,4,reject
510000.0,490000.0,"Bob, I'm acknowledging the time pressure and the inflation impact. This is a compromise - slightly more than your offer, but with less time wasted.",Alice,5,
,,,Bob,5,reject
490000.0,510000.0,"Alice, we're running out of time. I'm taking a slight loss from my previous offer to meet you halfway.  This is more than fair considering the inflation.",Bob,6,
,,,Alice,6,accept
