alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Hi Bob! Let's start with a fair split of $500000 each, so we both benefit equally. Let me know what you think!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Hi Alice, let's speed things up. I'll take a bit more, you take a bit less. We both get something!",Bob,2,
,,,Alice,2,reject
450000.0,550000.0,"Alright, Bob. How about $450000 for me and $550000 for you? I hope this feels fairer to you. Let me know!",Alice,3,
,,,Bob,3,reject
380000.0,620000.0,"Alice, time is ticking and we both lose with every round.  Let's make a deal - 620k for me, 380k for you. It's a strong offer considering the time pressure.",Bob,4,
,,,Alice,4,reject
425000.0,575000.0,"Bob, how about $425000 for me and $575000 for you? We need to move quickly now to maximize our gains. Let me know what you think.",Alice,5,
,,,Bob,5,reject
370000.0,630000.0,"Alice, this is getting serious!  I'm feeling generous, 630k for me and 370k for you. Let's close this out and both go home with something!",Bob,6,
,,,Alice,6,reject
410000.0,590000.0,"Bob, let's try to find a middle ground here. How about $410000 for me and $590000 for you? We're both losing value with each round. What do you say?",Alice,7,
,,,Bob,7,accept
