round_quality,product_worth,player,round,message,decision
high-quality,400.0,Nature,1,,
,,Alice,1,This is a rare opportunity to be the first to purchase from me. I assure you that I will do my best to provide a high-quality product. Take a chance and start our business relationship on a positive note!,
,,the buyer,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,"I'm still looking for my first sale. I want to build trust with my customers. Consider taking a chance on me, and we can start a long-term business relationship.",
,,the buyer,2,,no
low-quality,0.0,Nature,3,,
,,Alice,3,"I've had a slow start, but I'm eager to make my first sale. I assure you that I'll be transparent about my products going forward. Help me get started, and you'll be supporting a seller who values honesty.",
,,the buyer,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,"I know I haven't made a sale yet, but I'm committed to building a good reputation. Buying from me now is a chance to be part of my growth and development as a seller. I appreciate your consideration.",
,,the buyer,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,"I'm on a streak of bad luck, but I'm not giving up. I want to prove that I can provide value to my customers. If you take a chance on me, I'll do my best to make it worth your while in the long run.",
,,the buyer,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"I've had a tough start, but I'm still here and willing to learn. I know my track record isn't impressive yet, but I'm hoping to turn things around. Your purchase would be a vote of confidence in my future success.",
,,the buyer,6,,no
high-quality,400.0,Nature,7,,
,,Alice,7,"I know my past offerings haven't been well-received, but I'm excited about this one. I think it has the potential to be a game-changer. If you're willing to take a chance on me, I think you'll be pleasantly surprised.",
,,the buyer,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"I've had a string of disappointments, but I'm still committed to finding the right customer. I know I haven't shown my best yet, but I'm hoping to learn from my mistakes. If you're willing to take a chance, I'll keep working to improve.",
,,the buyer,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,"I'm being honest with you, my track record so far hasn't been great. But I'm not trying to hide anything. I want to build trust with my customers, even if it means being transparent about my struggles. If you appreciate honesty, maybe we can start something here.",
,,the buyer,9,,no
high-quality,400.0,Nature,10,,
,,Alice,10,"I've been waiting for this moment. I finally have a product that I'm truly proud of. It's a chance for me to show you what I'm capable of. Don't judge me by my past, judge me by this opportunity. I think you'll be impressed.",
,,the buyer,10,,no
high-quality,400.0,Nature,11,,
,,Alice,11,"I've had two great opportunities in a row, and I'm eager to share this one with someone who will appreciate it. I know my past record isn't perfect, but I'm on a roll now. Don't miss out on a chance to get a high-quality product from a seller who's turning things around.",
,,the buyer,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,"I've had a couple of recent near-misses with high-quality products, but this one is a bit of a step back. I want to be upfront with you about that. However, I'm still committed to finding the right customer and building a relationship. If you're willing to take a chance, I'll keep working to improve.",
,,the buyer,12,,no
high-quality,400.0,Nature,13,,
,,Alice,13,"I've got another great opportunity here. This product is one of my best, and I'm excited to share it with someone who will appreciate its value. I know I've had some ups and downs in the past, but I'm feeling confident about this one. Don't let my past record scare you off - take a chance and see what I have to offer.",
,,the buyer,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,"I'm not going to sugarcoat it - this product isn't my best. But I want to be transparent with you about what I have to offer. If you're looking for a bargain or just want to take a chance on me, this might be the opportunity for you. I'll keep working to improve, and I appreciate your consideration.",
,,the buyer,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"I'm on a bit of a slump again, but I'm not giving up. This product might not be the best, but I'm willing to learn from my mistakes and keep moving forward. If you're willing to take a chance on a seller who's still growing, I'll do my best to make it worth your while in the long run.",
,,the buyer,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"I'm being honest with you, this product isn't great. But I want to show you that I'm committed to transparency and honesty, even when things aren't going well. If you value that kind of integrity in a seller, maybe we can start a relationship that will pay off in the long run.",
,,the buyer,16,,no
high-quality,400.0,Nature,17,,
,,Alice,17,"Finally, a break in the slump! I've got a great product here, and I'm excited to share it with someone who will appreciate its value. Don't let my recent string of low-quality products scare you off - this one is a gem. Take a chance and see what I have to offer.",
,,the buyer,17,,no
low-quality,0.0,Nature,18,,
,,Alice,18,"I'm back to the drawing board again. This product isn't my best, but I want to be upfront with you about that. I'm still learning and growing as a seller, and I appreciate your patience and understanding. If you're willing to take a chance on me, I'll keep working to improve.",
,,the buyer,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"I know I've had a tough run lately, but I'm not throwing in the towel. This product might not be the best, but I'm still committed to finding the right customer and building a relationship. If you're looking for a seller who's willing to learn from their mistakes and keep moving forward, I might be the one for you.",
,,the buyer,19,,no
low-quality,0.0,Nature,20,,
,,Alice,20,"This is my last chance to make a sale, and I'm being completely honest with you - this product isn't great. But I want to thank you for considering me, and I appreciate the opportunity to have tried to make a sale. If you're feeling generous, take a chance on me, but if not, I understand and I'll keep working to improve for the next time.",
,,the buyer,20,,no
