alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's split it 60/40, a fair start!",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's meet in the middle, 55/45 is fairer!",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"My turn again, let's make it 65/35!",Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"Still willing to compromise, 58/42 is a good deal!",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"Inflation is on my side, let's make it 70/30!",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"Inflation is biting, need a better split, 60/40 is the minimum!",Bob,6,
,,,Alice,6,reject
750000.0,250000.0,"Inflation is really hurting you, let's be realistic, 75/25 is a good deal!",Alice,7,
,,,Bob,7,reject
380000.0,620000.0,"I know I'm losing value, but I'll take the risk, 62/38 or nothing!",Bob,8,
,,,Alice,8,reject
850000.0,150000.0,"You're running out of time, 85/15 is my final offer before I take an even bigger slice!",Alice,9,
,,,Bob,9,accept
