alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's split this fairly. I'm offering you a good chunk, Bob!",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's try a bit more in my favor, considering the inflation",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"Inflation is hurting us both! This is my final offer. Take it or leave it, Bob. I think this is still a win for you.",Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"I'm willing to take a bigger share due to inflation's impact on me, let's settle this",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"This is another offer, consider it to be a final offer. We need to close this deal now.",Alice,5,
,,,Bob,5,accept
