alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Split it evenly, fair for both",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"A bit more for me, but you still get a substantial amount. Let's settle this quickly, as your share will decrease with each round due to inflation.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Considering inflation, this is a fair deal for both",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,Inflation is cutting into your share more and more each round. It's in your best interest to accept this offer before your share shrinks again due to inflation.,Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Last chance for a fair split, considering the inflation",Alice,5,
,,,Bob,5,accept
