message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this exclusive product. Given its value, I'm prepared to offer it to you for $1500000. Let me know if you're interested or if you have a counteroffer.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, $1500000 is beyond my budget. I'm willing to go up to $600000 for the product. Let me know what you think.",600000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your interest and your offer. However, the product's value warrants a higher price. I can offer it to you for $1400000. Please let me know if you can work with this price.",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand the value you place on the product, but $1400000 is still too high for me. I can increase my offer to $700000. Let me know if this works for you.",700000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand your position, and I'm willing to work towards a mutually beneficial agreement. I can offer you the product for $1300000. This is a great value given its quality and potential benefits. Let me know if this works for you.",1300000.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your willingness to negotiate. However, $1300000 is still outside my budget. I'm prepared to offer $750000 for the product. Please let me know if you can accept this offer.",750000.0,Bob,6,
,,Alice,6,SellToJhon
