alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Fair share, let's end this!",Alice,1,
,,,Bob,1,reject
55.0,45.0,I think we can find a more balanced division.,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Meet me in the middle, last chance!",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Let's split it evenly, a fair proposal!",Bob,4,
,,,Alice,4,reject
57.0,43.0,"You're losing value, I'm being generous!",Alice,5,
,,,Bob,5,reject
60.0,40.0,"This time, let's keep it simple with a fair split.",Bob,6,
,,,Alice,6,accept
