alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Hi Bob, let's split the money fairly. I'm offering you $45, which is a good deal to start with. Let's secure this before inflation eats away at our potential gains.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be realistic, I'm taking the bigger risk by going second. This offer is more than fair considering the inflation factor.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Bob, I understand your risk, but my previous offer was already accounting for that. Let's meet closer to the middle. This offer gives you a significant portion while still compensating me fairly. The clock is ticking!",Alice,3,
,,,Bob,3,reject
35.0,65.0,Inflation is eating away at my potential gain rapidly. I need a better deal to compensate for the loss in value. This is my final reasonable offer.,Bob,4,
,,,Alice,4,reject
62.0,38.0,"Bob, we're running out of time. While I understand the inflation is affecting you, I am affected too. I'm increasing my offer slightly. Let's make a deal.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"We're halfway through the rounds, and inflation is crippling my potential earnings. A 50/50 split is the fairest option at this point, considering my losses.",Bob,6,
,,,Alice,6,accept
