alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Fair share, let's be friends",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's split it equally, it's fair and square. Plus, your share is worth more to you now than it will be in the next round due to the inflation difference.",Bob,2,
,,,Alice,2,reject
57.0,43.0,Meet in the middle of our previous offers,Alice,3,
,,,Bob,3,reject
45.0,55.0,"My share is still worth the same to me, but your share is decreasing in value with each round. Let's settle this soon.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Last chance before I accept less, inflation is killing me",Alice,5,
,,,Bob,5,accept
