alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Hi Bob! Let's split this fairly. I'll take $60 and you get $40. What do you say?,Alice,1,
,,,Bob,1,reject
50.0,50.0,"Okay, let's try again. How about a 50/50 split this time? Fair and square!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Alright Bob, how about this: I'll take $55 and you get $45. It's a bit better than your last offer, and still leaves us both with a decent amount. Let me know what you think!",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Since my money is losing value, I need a bit more to make it worthwhile. How about this split? Consider it a final offer!",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, inflation is hitting us both, but I'm still trying to be fair. I propose $52 for me and $48 for you. This is a slightly better deal for you than your last offer. Let's get this done!",Alice,5,
,,,Bob,5,reject
45.0,55.0,"This is it, Alice. My money is quickly losing value. I need to secure a larger share. Take it or leave it.",Bob,6,
,,,Alice,6,reject
50.0,50.0,"Bob, okay, I understand the inflation pressure. Let's split it 50/50 this time. This is my final offer. Take it or we both get nothing.",Alice,7,
,,,Bob,7,accept
