alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair offer, Bob. 60/40 seems reasonable for the first round.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Alice, inflation is eating away at the value of this money. Let's be realistic. 60/40 in my favor.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, I understand the time pressure, but your offer was too low. This is a compromise - let's settle this fairly.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Alice, this is my best offer. I need 5500 to make it worthwhile given the inflation.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, we're running out of time. I'm taking a small hit here to meet you closer to the middle. Let's close this deal.",Alice,5,
,,,Bob,5,reject
4700.0,5300.0,"Alice, time is running out and inflation is killing us both. I'm barely breaking even at 5300. This is my absolute final offer.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, this is it. A straight 50/50 split.  It's the only fair way at this point, otherwise, we both lose.",Alice,7,
,,,Bob,7,accept
