alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Fair 60-40 split, let's end this quickly before inflation hits",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's settle on a 55-45 split. It's fair considering the upcoming inflation, and we can end this soon.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Counteroffer: 58-42, considering inflation, this is more than fair",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Given the significant impact of inflation, I propose a 52-48 split. It's a fair compromise, and we should end this soon to minimize further loss.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Counteroffer: 56-44, we're running out of time, let's meet in the middle",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"With inflation eating away at our money, a 50-50 split is the fairest option now. Let's agree and end this before it gets worse.",Bob,6,
,,,Alice,6,accept
