alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's start with a fair split, 50-50. What do you say, Bob?",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Considering the inflation effect of 10% per round, I believe a 60-40 split in my favor would be more appropriate. Let's settle for this, Alice.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Given the inflation and our previous offers, I propose a 55-45 split in my favor this time. It's a fair compromise considering the diminishing value of money. What do you think, Bob?",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Given the increasing effect of inflation on my side, I think a 65-35 split in my favor would be reasonable. Let's come to an agreement, Alice.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, considering the significant impact of inflation and our previous negotiations, I propose a 60-40 split in my favor. This offer reflects a fair adjustment to the decreasing value of money. Let's end this on a reasonable note.",Alice,5,
,,,Bob,5,accept
