message,product_price,player,round,decision
"Bob, I have a unique product that I think would be a fantastic acquisition for you. Considering its rarity and potential, I'm offering it to you for an initial price of...",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for your offer, Alice. Your product interests me, but I believe your asking price is a bit high for what I'm looking to spend. Given current market conditions, I would be comfortable offering $900000 for the product. This is a serious offer that I believe represents fair value.",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest and the offer. However, I can't go that low. Considering the product's value and the significant potential it holds, I'm willing to meet you in the middle at...",1100000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down on the price, Alice. Your flexibility shows we can work together on this. I can increase my offer to $1000000. This is a substantial amount that reflects both the product's value and my serious interest in closing this deal.",1000000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm willing to meet your offer if you are willing to go with the minimum amount I can sell this item for, I can agree to $1000000. This is the best and final offer.",1000000.0,Alice,5,
,,Bob,5,AcceptOffer
