alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be reasonable, Bob. This offer ensures we both benefit from a quick resolution.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's try to split it equally this time.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Bob, time is running out. This is a fair deal considering the decreasing value.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,I think this division reflects the current value better. Let's settle this!,Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Bob, this is my final offer.  Let's end this before the money loses more value.",Alice,5,
,,,Bob,5,accept
