alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split this fairly. I'm offering you 40% of the initial amount.  Agree and we both win!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Alice, let's be reasonable. I propose a 60/40 split in my favor. It's still a good deal for you, and we avoid further losses from inflation.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay, Bob, let's try this again.  I know inflation is hurting me more, so I'm offering you 45%. Take it, because it's only going to get worse for both of us if we keep playing this game!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Alice, let's meet in the middle. I propose 55% for me, 45% for you. This is a fair compromise considering the rounds we've gone through.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Bob, I'm being as fair as I can be now. 50/50 split. It's the fairest, and we should both stop this losing game now.",Alice,5,
,,,Bob,5,accept
