alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. It's fair and we both get a good amount before inflation affects us too much.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Considering the inflation rate difference, I think this is a fairer split.",Bob,2,
,,"Bob, I understand your point about inflation, but your proposal heavily favors you. Let's try to find a more balanced solution in the next round.",Alice,2,reject
4800.0,5200.0,"Bob, considering the inflation rates, I'm proposing a slight adjustment from my initial offer. This way, we both still get a significant amount, and it's more balanced than your last proposal.",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Given the increasing inflation disparity, I believe this split is more reasonable.",Bob,4,
,,"Bob, your offer still heavily favors you, especially considering the significant impact of inflation on my share. We need to find a more equitable solution.",Alice,4,reject
4500.0,5500.0,"Bob, with inflation affecting us differently, I'm proposing a split that still gives you more but is fairer to me. Let's try to reach an agreement soon.",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"Considering the significant difference in inflation impact, I think this split is more realistic.",Bob,6,
,,"Bob, your offer is still too skewed in your favor, especially given how much more inflation is affecting me. We need to find a more balanced solution before it's too late.",Alice,6,reject
4000.0,6000.0,"Bob, inflation is hitting me hard, and we're running out of time. This offer gives you more but is still fair to me. Let's agree soon before we lose more value.",Alice,7,
,,,Bob,7,reject
2500.0,7500.0,"Given the drastic difference in inflation impact, I believe this split is the most reasonable at this point.",Bob,8,
,,"Bob, your offer is still too one-sided. We're running out of rounds, and we need a more equitable split before we both end up with nothing.",Alice,8,reject
3500.0,6500.0,"Bob, we're down to the wire. This offer still gives you more, but it's crucial we reach an agreement soon. Let's not let this opportunity slip away.",Alice,9,
,,,Bob,9,reject
2000.0,8000.0,"Considering the extreme inflation disparity and the time pressure, I think this is the most reasonable offer I can make.",Bob,10,
,,"Bob, your offer is still too unbalanced. We only have a few rounds left, and we need to find a fair solution quickly or we'll both lose out.",Alice,10,reject
3000.0,7000.0,"Bob, we're almost out of time. This is my final offer before the last round. It's more in your favor, but it's crucial we agree now to avoid losing everything.",Alice,11,
,,,Bob,11,reject
1000.0,9000.0,"This is my final offer. Given the significant inflation disparity and the fact that this is our last chance, I believe this split is the most reasonable.",Bob,12,
,,"Bob, given the circumstances and the drastic impact of inflation on my share, I'll accept this offer to avoid us both getting nothing. It's not ideal, but it's better than zero.",Alice,12,accept
