alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering inflation, a 55-45 split seems fair to me. What do you think?",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,Meet in the middle of our previous offers,Alice,3,
,,,Bob,3,reject
5000.0,5000.0,"Let's go for an even 50-50 split. It's fair and considering inflation, it's a good compromise.",Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"Slightly better than my last, considering your inflation loss",Alice,5,
,,,Bob,5,reject
5200.0,4800.0,"Given the significant impact of inflation on my share, I propose a 48-52 split. It's a fair adjustment considering my losses.",Bob,6,
,,,Alice,6,reject
5600.0,4400.0,"Considering your increasing inflation loss, this is a reasonable compromise",Alice,7,
,,,Bob,7,reject
5400.0,4600.0,"With inflation hitting hard, a 46-54 split is my final fair offer before the value drops even more.",Bob,8,
,,,Alice,8,accept
