alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Hi Bob, I propose we split the money with me taking 60% and you taking 40%. This way, we both get a significant amount, and we can end the game early to avoid inflation affecting our shares too much.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Hi Alice, considering the inflation rates, I propose a split where I take 55% and you take 45%. This way, we can still end the game early and secure a good amount for both of us before our shares lose more value.",Bob,2,
,,"Hi Bob, I appreciate your offer, but given the inflation rates, I believe we can find a more equitable split. Let's continue to the next round.",Alice,2,reject
550000.0,450000.0,"Hi Bob, considering the impact of inflation, I propose a split where I take 55% and you take 45%. This is a fair compromise given the decreasing value of the money, and it allows us to end the game soon.",Alice,3,
,,,Bob,3,reject
475000.0,525000.0,"Hi Alice, given the increasing impact of inflation, I suggest we split the money with me taking 52.5% and you taking 47.5%. This proposal aims to balance our losses due to inflation and allows us to conclude the game soon.",Bob,4,
,,"Hi Bob, I understand your proposal, but I believe we can still reach a more favorable agreement for both of us. Let's move to the next round.",Alice,4,reject
525000.0,475000.0,"Hi Bob, considering the significant impact of inflation, I propose a split where I take 52.5% and you take 47.5%. This should be a fair compromise given our current situation, and it allows us to end the game before our shares lose even more value.",Alice,5,
,,,Bob,5,accept
