alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it evenly and avoid losses due to inflation!,Alice,1,
,,,Bob,1,reject
30.0,70.0,"I'm feeling generous, but let's not drag this out. Take it while it's still worth something!",Bob,2,
,,,Alice,2,reject
60.0,40.0,Let's make a deal before the money loses more value!,Alice,3,
,,,Bob,3,reject
35.0,65.0,"This is my final offer, Alice.  We're losing money every round!",Bob,4,
,,,Alice,4,reject
45.0,55.0,"Let's be realistic, we're both losing money. This is a fair offer.",Alice,5,
,,,Bob,5,accept
