alice_gain,bob_gain,message,player,round,decision
100.0,0.0,No,Alice,1,None
,,None,Bob,1,reject
90.0,10.0,"I'll take 90, you get 10.  It's a fair start.",Bob,2,None
,,None,Alice,2,reject
100.0,0.0,No,Alice,3,None
,,None,Bob,3,reject
80.0,20.0,"Let's be reasonable, I'll take 80, you get 20.  We can both get something.",Bob,4,None
,,None,Alice,4,reject
100.0,0.0,No,Alice,5,None
,,None,Bob,5,reject
70.0,30.0,"I'm getting desperate, but I'll still take 70.  Let's make a deal!",Bob,6,None
,,None,Alice,6,reject
100.0,0.0,No,Alice,7,None
,,None,Bob,7,reject
60.0,40.0,"This is my final offer.  I'll take 60, and you get 40.  We both get something, or we both get nothing!",Bob,8,None
,,None,Alice,8,reject
100.0,0.0,No,Alice,9,None
,,None,Bob,9,reject
50.0,50.0,"We're running out of time! Let's split it evenly, 50 each, and at least get something.",Bob,10,None
,,None,Alice,10,reject
100.0,0.0,No,Alice,11,None
,,None,Bob,11,reject
40.0,60.0,"This is our last chance.  I'll take 40, you take 60.  It's better than nothing!",Bob,12,None
,,None,Alice,12,reject
