alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's split it 60/40, a fair start",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I think a 55/45 split is more fair, considering I get the short end of the stick with inflation.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Considering inflation, I think 65/35 is a more realistic split",Alice,3,
,,,Bob,3,reject
600000.0,400000.0,"Let's try 60/40 again. I'm willing to compromise, but I need to get something worthwhile after the inflation hits.",Bob,4,
,,,Alice,4,reject
670000.0,330000.0,"Inflation is taking its toll, let's wrap this up with a 67/33 split",Alice,5,
,,,Bob,5,reject
650000.0,350000.0,I'm willing to go down to 35% to try and avoid further losses from inflation.  It's a bit frustrating that you're not budging much.,Bob,6,
,,,Alice,6,reject
680000.0,320000.0,"Let's end this before inflation eats away too much of your share, 68/32 is my final compromise",Alice,7,
,,,Bob,7,accept
