message,product_price,player,round,decision
"Hi Bob, I have a great product that I think you'll be interested in. I'm offering it to you for $250. Let me know if you'd like to take it at this price!",250.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I’m interested in the product, but $250 is a bit out of my budget. Would you consider selling it for $100?",100.0,Bob,2,
"Hi Bob, thank you for your counteroffer. While I appreciate your interest, $100 is below my minimum price. I'm willing to come down to $220. Let me know if this works for you!",220.0,Alice,2,RejectOffer
"Hi Bob, I understand that $250 was a bit high for you. How about we settle at $200? This is a fair price and I believe it offers good value for the product.",200.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for considering a lower price, Alice. I’m really interested in the product, but I still need it to fit my budget. Would you be willing to go down to $120?",120.0,Bob,4,
"Hi Bob, I appreciate your interest and your budget constraints. However, $120 is still below my minimum price. I can go as low as $180, which I believe is a very competitive offer for the value you're getting. Let me know if this works for you!",180.0,Alice,4,RejectOffer
"Hi Bob, I understand we're trying to find a middle ground. How about we settle at $170? This price reflects a significant discount while still valuing the product appropriately. Let me know if this is something you can work with!",170.0,Alice,5,
,,Bob,5,BuyFromJhon
