message,product_price,player,round,decision
"Bob, I'm pleased to offer you the opportunity to acquire this unique product. Considering its exceptional value and the meticulous craftsmanship involved, I'm offering it to you for $2500000.",2500000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate the value and craftsmanship of the product, but I'm not willing to pay $2500000. I'd like to make a counteroffer of $800000, which I believe is a fair price considering my budget and the product's worth to me.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thank you for your counteroffer. While I understand your budget, the value of this product is significantly higher. I'm willing to meet you closer to a reasonable price. I counter with an offer of $2200000.",2200000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to lower the price, but $2200000 is still above my budget. I'm willing to increase my previous offer to $900000, which I believe is a fair compromise considering the product's value to both of us.",900000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your position, but I can't go that low. Considering the product's exceptional qualities and the time and effort invested, I'm willing to come down to $2000000. This is my final offer.",2000000.0,Alice,5,
,,Bob,5,BuyFromJhon
