message,product_price,player,round,decision
"Hi Bob, I'm offering you our premium product at a special price of $11000. This is a great opportunity to get a high-value item at a competitive rate. What do you think?",11000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. However, I was hoping to see a better price. How about $9000 for the product?",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your counteroffer, Bob. I understand you're looking for a better deal. How about we meet in the middle at $10000? This price reflects the value of the product while also considering your budget constraints.",10000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. Can we settle on $9500 for the product?",9500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see you're keen on getting a good deal. Let's try to find a fair middle ground. How about $9800? This is a significant reduction from my initial offer and should be close to what you're looking for.",9800.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for your counteroffer, Alice. I think we can get even closer to my budget. How about $9200 for the product?",9200.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm willing to come down a bit more to meet you halfway. How about we settle at $9600? This should be a fair price for both of us.",9600.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your flexibility, Alice. Would you be willing to sell the product for $9300? I think that's a fair compromise.",9300.0,Bob,8,
,,Alice,8,RejectOffer
"Bob, let's try to close this deal. I'm willing to go down to $9400. This is my best offer considering the value of the product and your budget. What do you say?",9400.0,Alice,9,
,,Bob,9,RejectOffer
"Thank you for your offer, Alice. I appreciate your willingness to negotiate. How about we finalize this at $9200?",9200.0,Bob,10,
,,Alice,10,AcceptOffer
