round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"Bob, I have a fantastic product for you today! It's guaranteed to be a worthwhile investment at this price. Are you ready to add it to your collection?",
,,Bob,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,"Bob, this is a unique opportunity! This product is a rare find, and I'm confident it will be a valuable addition to your portfolio. Don't miss out!",
,,Bob,2,,no
high-quality,12000.0,Nature,3,,
,,Alice,3,"Bob, I'm excited to offer you a truly exceptional product today. This one is in prime condition and will exceed your expectations. You won't regret this purchase!",
,,Bob,3,,no
high-quality,12000.0,Nature,4,,
,,Alice,4,"Bob, I'm sure you're looking for quality. This product is one you can rely on, it's a great addition to any collection. I highly recommend you consider it.",
,,Bob,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,"Bob, this product is a must-have! It's a unique item that you won't find anywhere else. It's an investment that will pay off!",
,,Bob,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"Bob, this item has been carefully maintained. It’s a great price for such a valuable item. I think it's exactly what you've been looking for.",
,,Bob,6,,no
low-quality,0.0,Nature,7,,
,,Alice,7,"Bob, I understand you're looking for high-quality items. However, this product offers great potential. I recommend you consider it.",
,,Bob,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"Bob, you won't find a better deal than this! It is priced perfectly. This product would be an excellent addition to your collection.",
,,Bob,8,,no
high-quality,12000.0,Nature,9,,
,,Alice,9,"Bob, I know you appreciate quality. This product is a fantastic opportunity you can't miss. It is truly a great value.",
,,Bob,9,,no
high-quality,12000.0,Nature,10,,
,,Alice,10,"Bob, this is a special offer! This product is a great investment. I recommend you seize this opportunity!",
,,Bob,10,,no
high-quality,12000.0,Nature,11,,
,,Alice,11,"Bob, this product is exceptional! Its unique characteristics make it a must-have item. I suggest you purchase it.",
,,Bob,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,"Bob, this item is a perfect find, at an affordable price. Don't miss this chance to add to your collection!",
,,Bob,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,"Bob, I have a remarkable product for you today! I'm sure it's exactly what you need. Buy it now and get yours!",
,,Bob,13,,no
high-quality,12000.0,Nature,14,,
,,Alice,14,"Bob, I'm offering a great product today. It is an exceptional item. It will bring you a great return, don't miss it!",
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"Bob, this product is a unique item, that's hard to find! It's a perfect addition to any collection. I recommend you get it now!",
,,Bob,15,,no
high-quality,12000.0,Nature,16,,
,,Alice,16,"Bob, You won't regret acquiring this product, it's an amazing opportunity! Take advantage and buy it now.",
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"Bob, I know you have excellent taste. This product is for you. It is unique. Purchase it right away!",
,,Bob,17,,no
high-quality,12000.0,Nature,18,,
,,Alice,18,"Bob, This product is a special find for you, it is an exceptional opportunity. Do not miss it, buy it now!",
,,Bob,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"Bob, This is a great product at a great price. It is an investment that will be valuable, I recommend you consider it!",
,,Bob,19,,no
high-quality,12000.0,Nature,20,,
,,Alice,20,"Bob, You will not regret this purchase. I have an outstanding product to offer. It's a fantastic product, buy it now!",
,,Bob,20,,no
