message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss selling this product to you. I believe it holds immense value for your business, and I'm confident you'll find it well worth the investment. I'd like to start the conversation at $1100000.  What are your thoughts?",1100000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. While I see the value, $1100000 is higher than I'm willing to pay at this stage. I'd be comfortable offering $900000. Let me know what you think.",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate you coming back with an offer.  I've given this price careful consideration, and to be completely transparent, I'm aiming for something closer to $1050000.  This product truly offers exceptional value, and I'm confident it will exceed your expectations. How about we meet in the middle at this price?",1050000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand you're aiming for a higher price, but my budget is a key consideration. How about we try $950000? I think that's a fair price considering the market.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. I've tried to be flexible, but I need to be mindful of the true value of this product. To move forward, I'd be willing to accept $1025000.  This feels like a fair compromise that reflects the value it will bring to your business.",1025000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, let's try to finalize this. I can offer $975000. This is my best and final offer at this point. I'm ready to close the deal immediately if you accept.",975000.0,Bob,6,
,,Alice,6,AcceptOffer
