alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"More reasonable split, considering my contribution",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Meet in the middle, last chance before further inflation",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Inflation is hurting me, need a better split to compensate",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Split the difference, inflation is killing me too",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"I'm taking a bigger hit from inflation, need a more favorable split",Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"Last chance for a somewhat fair deal, inflation is devastating",Alice,7,
,,,Bob,7,accept
