message,product_price,player,round,decision
"Hi Bob, I have a great product that I believe would be valuable to you. I'm offering it to you for $25000. What do you think?",25000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer! However, that's a bit too high for me. Would you consider $10000?",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your counteroffer, Bob. I understand your position, but the lowest I can go at this point is $20000. Let me know if this works for you.",20000.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks Alice, but I'm still finding that a little too steep. How about we meet in the middle at $15000?",15000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. I can come down to $18000, which is the lowest I can go while still valuing the product appropriately. What do you say?",18000.0,Alice,5,
,,Bob,5,BuyFromJhon
