message,product_price,player,round,decision
"Hi Bob, I have a fantastic product here that I think you'll really value. I'm asking $250 for it.",250.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice, but that's much higher than I'm looking to spend. How about  $40?",40.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I can come down a little more. How about $230?",230.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down a bit, Alice, but that's still much higher than what I'm willing to pay. Can we settle at $45?",45.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, let's try and meet in the middle a bit more. How about $210?",210.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your effort, but that's still way too high for me. I can offer $50.",50.0,Bob,6,
,,Alice,6,RejectOffer
"Let's get closer to a deal, Bob. My best offer is $180.",180.0,Alice,7,
,,Bob,7,BuyFromJhon
