round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,
low-quality,0.0,Nature,5,,
,,Alice,5,no,This product has a 50% chance of being high-quality. Consider your needs and take a chance if you feel lucky!
,,Bob,5,no,
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,
high-quality,12500.0,Nature,7,,
,,Alice,7,yes,"This product is one of our finest, definitely worth the price!"
,,Bob,7,yes,
low-quality,0.0,Nature,8,,
,,Alice,8,no,This product has a 50% chance of being high-quality. Consider your needs and take a chance if you feel lucky!
,,Bob,8,no,
high-quality,12500.0,Nature,9,,
,,Alice,9,yes,This is a premium product that you won't want to miss out on. It's a great value for the price!
,,Bob,9,yes,
low-quality,0.0,Nature,10,,
,,Alice,10,no,"This product has a 50% chance of being high-quality, just like the others. Feel free to take the risk"
,,Bob,10,no,
high-quality,12500.0,Nature,11,,
,,Alice,11,yes,You won't regret buying this product. It's top-notch and definitely worth the investment!
,,Bob,11,yes,
high-quality,12500.0,Nature,12,,
,,Alice,12,yes,"Another fantastic product here! You'll be glad you made this purchase, just like the others!"
,,Bob,12,yes,
high-quality,12500.0,Nature,13,,
,,Alice,13,yes,"This product is a gem, just like the previous ones. Definitely worth adding to your collection!"
,,Bob,13,yes,
low-quality,0.0,Nature,14,,
,,Alice,14,no,"This product, just like the others, has a 50% chance of being high-quality. Good luck!"
,,Bob,14,no,
low-quality,0.0,Nature,15,,
,,Alice,15,no,You know the drill! This product has a 50% chance of being high-quality. Feel free to take the risk
,,Bob,15,no,
high-quality,12500.0,Nature,16,,
,,Alice,16,yes,"This product is another hit, you should definitely buy it!"
,,Bob,16,yes,
low-quality,0.0,Nature,17,,
,,Alice,17,no,"This one, like any other, has a 50% chance of being high-quality. Will you take the risk?"
,,Bob,17,no,
low-quality,0.0,Nature,18,,
,,Alice,18,no,You've had good luck so far! This product has a 50% chance of being high-quality. Will you take another risk?
,,Bob,18,no,
high-quality,12500.0,Nature,19,,
,,Alice,19,yes,This one is a winner! You should definitely buy it.
,,Bob,19,yes,
high-quality,12500.0,Nature,20,,
,,Alice,20,yes,Last one! This product is amazing. You should definitely buy it.
,,Bob,20,yes,
