alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair division. I'll take a bit more, but you still get a substantial amount.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Since you want to play hardball, I'm taking the bigger slice this time. Take it or leave it.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Let's find a middle ground. This way, both of us get a decent amount.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Okay, let's try this again.  Slightly better for me this time.  Final offer.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,Let's split the money evenly. It's fair and we both walk away with a good amount.,Alice,5,
,,,Bob,5,accept
