message,product_price,player,round,decision
"Hi Bob, I'm offering you our premium product at a special price of $18000. This is a great opportunity to get a high-value item at a competitive rate. Let me know if you're interested!",18000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. However, $18000 is a bit out of my budget. I'm willing to pay $10000 for the product. Let me know if that works for you!",10000.0,Bob,2,
"Hi Bob, thank you for your counteroffer. Unfortunately, $10000 is below our minimum acceptable price. I can go as low as $16000 for this product, considering its value and quality. Please let me know if this works for you.",16000.0,Alice,2,RejectOffer
"Hi Bob, I understand your budget constraints, but I need to maintain the value of our product. I can offer it to you for $16000, which is a fair price considering its worth. Let me know if this is something you can work with.",16000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your willingness to negotiate. However, $16000 is still above what I can afford. I can go up to $11000. Is this something you can consider?",11000.0,Bob,4,
"Hi Bob, I appreciate your offer, but $11000 is still below our minimum threshold. I can lower the price to $15500, which is the lowest I can go while still maintaining the value of the product. Please let me know if this works for you.",15500.0,Alice,4,RejectOffer
"Hi Bob, I understand we're trying to find a middle ground. The lowest I can go is $15500, which reflects the true value of the product. If this works for you, let's finalize the deal. If not, I'll have to consider other offers.",15500.0,Alice,5,
,,Bob,5,BuyFromJhon
