message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this great product. I think it's worth every penny of my asking price, and I'm sure you'll love it. Let's get started with the negotiation!",140.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate it, but I was hoping to find a better price. How about we settle at $120?",120.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I understand you're looking for a better price, and I'm willing to negotiate. However, I still believe the product is worth more than $120. How about we meet in the middle at $130?",130.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, I was really hoping for a lower price. Would you consider selling the product for $115?",115.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I appreciate your persistence, and I'm glad we're getting closer to a deal. I'm willing to come down a bit further, but I still need to ensure I'm getting a fair price for the product. How about we settle at $125?",125.0,Alice,5,
,,Bob,5,RejectOffer
"Thanks for your offer, Alice. I value your flexibility, but I was really hoping for an even better deal. How about we settle at $118?",118.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your continued negotiation, Bob. I'm trying to be as flexible as possible while still ensuring I get a fair price for the product. Considering your last offer, I'm willing to come down a bit further. How about we settle at $122?",122.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your flexibility, Alice. However, I am looking for a price that works better for my budget. Would you consider $120 for the product?",120.0,Bob,8,
,,Alice,8,AcceptOffer
