alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's start with a fair split. I'm offering you $400000. We can negotiate further if you'd like.,Alice,1,
,,,Bob,1,reject
550000.0,450000.0,"I appreciate your offer, Alice. How about a slightly more balanced split? I'm offering myself $450000 and you $550000. Let me know what you think.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"I understand your perspective, Bob. How about I take $580000 and you take $420000? This is a bit more balanced.",Alice,3,
,,,Bob,3,reject
520000.0,480000.0,"Thanks for considering my view, Alice. How about you take $520000 and I take $480000? This seems fairer given the inflation effect I'm experiencing. Let me know your thoughts.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Let's meet in the middle, Bob. I propose I take $550000 and you take $450000. This should be fair considering the inflation you're facing.",Alice,5,
,,,Bob,5,accept
