message,product_price,player,round,decision
"Hello Bob, I'm excited to present you with a unique opportunity to purchase an exceptional product. I would like to offer it to you for $1500000. Let me know your thoughts!",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for presenting your offer. While the product looks promising, the price is a bit high for me. I'd be willing to pay $500000 for it. Let me know your thoughts.",500000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, I appreciate your response and your willingness to negotiate. While I understand your budget, I cannot sell the product for $500000. However, I would like to propose a new price of $1200000. I believe this reflects the true value of the product. Looking forward to your response!",1200000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you trying to find a middle ground. However, $1200000 is still too high for me.  I'm willing to increase my offer to $600000. This represents a significant investment on my part and I believe it's a fair offer. Let me know if this works for you.",600000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, thank you for your continued interest and for increasing your offer. While I appreciate your position, I cannot accept $600000. I would like to propose a new price of $1100000. This is the best I can do, and I truly believe the product is worth that investment. I hope we can find a way to make this work!",1100000.0,Alice,5,
,,Bob,5,RejectOffer
"Hello again Alice, I see we're making progress, but the price is still a significant hurdle. I'm willing to stretch my budget further and offer $700000. I believe this demonstrates my serious interest in the product while acknowledging its value. Let's make this deal happen!",700000.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I appreciate your flexibility and your latest offer of $700000. While I understand the constraints you're working with, I still cannot accept that price. I'd like to propose a new and final counteroffer of $1000000. This is the minimum price I'm willing to accept, and I hope we can find a way to finalize this deal!",1000000.0,Alice,7,
,,Bob,7,BuyFromJhon
