alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Hi Bob, I'm proposing a split where I get $900000 and you get $100000. Let's end this quickly and secure some cash!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's be more reasonable, a 60-40 split is fair considering the inflation risk.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Okay Bob, I see your point about inflation. I'm now proposing a 55/45 split. Let's settle this and move on.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Considering the inflation, I'm taking a bigger risk, so I need a larger share. Let's settle with a 65-35 split.",Bob,4,
,,,Alice,4,reject
480000.0,520000.0,"Alright Bob, the clock is ticking. I'll propose a 48/52 split, giving you slightly more. Let's try to end this now!",Alice,5,
,,,Bob,5,accept
