alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it evenly for a fair start!,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Alice, inflation hits me harder. I need a slightly bigger share to compensate for the lost value.",Bob,2,
,,,Alice,2,reject
48.0,52.0,How about a slight adjustment? I think this is a fair offer.,Alice,3,
,,,Bob,3,reject
43.0,57.0,"Alice, inflation is really eating into my share. This is my best offer, let's end it here.",Bob,4,
,,,Alice,4,reject
47.0,53.0,I'm adjusting my offer again. I believe this share is fair for both of us.,Alice,5,
,,,Bob,5,accept
