message,product_price,player,round,decision
"Hi Bob, I'm offering you the product for $150. Let me know if you're interested!",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, $150 is a bit too high for me. I'm interested in the product but I'm only willing to pay $80 for it. Let me know what you think.",80.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand your budget constraints, but the lowest I can go is $130. Let me know if this works for you!",130.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, $130 is still a bit too high for me. I'm willing to go up to $95.  If you're serious about selling, let's meet in the middle.",95.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your willingness to increase your offer. I can come down to $125, which is the best I can do. Let me know if you can meet me at this price!",125.0,Alice,5,
,,Bob,5,BuyFromJhon
