alice_gain,bob_gain,message,player,round,decision
65.0,35.0,"Let's split it fairly, Bob. I think this is a good deal for both of us in the first round.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Alice, let's start with a 60/40 split in my favor, considering the effects of inflation in later rounds. It's a fairer starting point.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Okay, Bob, let's meet in the middle. This offer considers the inflation but is still fair for both of us.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, let's try 55/45. Inflation is hitting us both. This offer gives us a slightly better share before further losses.",Bob,4,
,,,Alice,4,reject
58.0,42.0,"Bob, this is a compromise. We're getting close to the point where inflation will significantly hurt us both. Let's be reasonable.",Alice,5,
,,,Bob,5,reject
48.0,52.0,"Alice, we're losing money fast. 52/48 is my best offer to grab some value before it disappears completely. Let's make a deal.",Bob,6,
,,,Alice,6,reject
56.0,44.0,"Bob, I'm trying to be fair, but we need to settle this soon. This is a reasonable offer considering the circumstances.",Alice,7,
,,,Bob,7,reject
50.0,50.0,"Alice, let's just split it 50/50. We're losing too much to inflation. This is the only logical option left.",Bob,8,
,,,Alice,8,accept
