message,product_price,player,round,decision
"Hi Bob, I'm selling this fantastic product that's worth a lot to me. I'm willing to let it go for $90. What do you think?",90.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $90 is a bit too high for me.  Would you consider $65?",65.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but $65 is a bit too low for me.  I'm willing to come down to $85. Let's meet in the middle.",85.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand it's important to you, but I have a budget in mind. How about $70? That's a fair compromise.",70.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I hear you about the budget.  I'm willing to go down to $75.  That's a good price for a quality product.",75.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate you working with me.  How about we settle at $72? That's my final offer.",72.0,Bob,6,
,,Alice,6,AcceptOffer
