alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Hi Bob! I'm offering a slightly better split in my favor, as I think you'll agree this is still a very good deal. Let's finalize this and get rich!",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's be fair and split it equally. This way, we both get a good deal and avoid the effects of inflation.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Okay Bob, I understand you want a bit more. Let's compromise a little bit more. This is a very generous offer. Let's not let inflation eat away our potential gains any further!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I understand you want more, but let's be fair and consider the inflation. This offer is still generous to you, and it's better we secure a good deal now.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Alright Bob, I see you're playing hardball. Let's split it 50/50. It's a fair and equal division. Let's take it before inflation hits us even harder.",Alice,5,
,,,Bob,5,accept
