message,product_price,player,round,decision
"Hello Bob, I'm offering you this product for $140. It's a great value considering its benefits to you.",140.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. However, I'm looking to spend no more than $120. How about we settle at this price?",120.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for the counter. $120 is a little lower than I was hoping for. How about we meet in the middle at $130?",130.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your flexibility, Alice. However, I'd like to stick closer to my initial budget. Would you consider $125?",125.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you have a budget. $125 is still a bit low, considering the value you'll be getting. My final offer is $128.",128.0,Alice,5,
,,Bob,5,AcceptOffer
