alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I propose a 60/40 split.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering the inflation impact, I propose a 55/45 split in my favor this round. Let's find a balance that works for both of us before the value decreases further.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, my turn. I'm sticking with a fair split, but acknowledging the inflation. 55/45 is my offer.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, considering the rapid decrease in value due to inflation, I propose a 60/40 split in my favor this round. We need to reach an agreement soon to maximize our gains.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, let's stop wasting time.  The value is dropping fast.  I propose a 50/50 split.  This is the fairest and ensures we both benefit.",Alice,5,
,,,Bob,5,accept
