message,product_price,player,round,decision
"Hi Bob, I'm selling this fantastic product.  I'm asking $120 for it, but I'm open to hearing your thoughts.",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I value the product but I’m looking to stay within my budget. Would you be willing to sell it for $80?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest. While $80 is a bit low for me, I'm willing to come down a bit. How about $105?",105.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for adjusting the price, Alice. I'm really interested in your product, but I need to stick to my budget. Would you consider $90?",90.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your budget constraints.  I'm willing to come down to $95. This is a fair price for both of us.",95.0,Alice,5,
,,Bob,5,AcceptOffer
