message,product_price,player,round,decision
"Bob, I'm excited to offer you this incredible product!  I know it's a unique opportunity, and I believe it holds significant value for you.  I'm initially proposing a price of $1000000.  I'm confident this is a fair starting point, considering the product's potential.  Let's discuss and see if we can find a mutually beneficial agreement.",1000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $500000. I believe this is a fair price, considering the market value of similar products. Let me know if this is something you'd be willing to consider.",500000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest and your offer.  While $500000 is a good starting point, it's unfortunately below the value I need to achieve. I'm willing to come down to $850000. This price reflects the product's unique capabilities and potential, and I believe it's still a good deal for both of us. Let's find a middle ground.",850000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for the revised offer, Alice. I appreciate your willingness to negotiate. I'm still interested in the product, but I was thinking more along the lines of $675000. This price reflects a compromise between our previous discussions, and I believe it's a fair deal for both of us. Let me know if this is something you'd be willing to consider.",675000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're looking for a good deal, and I appreciate your continued interest.  While $675000 is closer to my desired price, I'm still a bit below where I need to be.  I'm willing to meet you halfway at $762500. This represents a significant compromise on my end, and I truly believe it's a fair and mutually beneficial offer.  Let's close this deal and move forward.",762500.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for the revised offer, Alice. I appreciate your willingness to compromise. I'm still interested in the product, but I was thinking more along the lines of $725000. This price reflects a further compromise between our previous discussions, and I believe it's a fair deal for both of us. Let me know if this is something you'd be willing to consider.",725000.0,Bob,6,
,,Alice,6,AcceptOffer
