message,product_price,player,round,decision
"Hi Bob, thanks for your interest. I’m offering my product for $1400000. Let me know if you’re ready to proceed or if you’d like to discuss further.",1400000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. I'm interested in the product, but I'd like to propose a counteroffer of $1200000. Let me know what you think.",1200000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your counteroffer. Considering the premium value of this product, I'm prepared to adjust my price a bit further. How about $1350000? This reflects both the quality of what I'm offering and a fair middle ground for us. Let me know your thoughts.",1350000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand the value of the product, but I need to stay within my budget. How about we settle at $1250000? I believe this is a fair price considering both our needs.",1250000.0,Bob,4,
"Hi Bob, I appreciate your continued interest. I understand your budget constraints, but given the quality and rarity of this product, I believe a fair price would be closer to $1300000. Let’s meet in the middle—what do you say to $1300000?",1300000.0,Alice,4,RejectOffer
"Hi Bob, I appreciate your willingness to negotiate. I understand your perspective, and to move us closer to a deal, I’m prepared to offer the product for $1280000. I believe this is a fair balance between the value you see and the quality I’m providing. Let me know if this works for you.",1280000.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thanks for coming down on the price. I'm willing to meet you halfway. How about $1265000? This should be a good compromise for both of us.",1265000.0,Bob,6,
"Hi Bob, I appreciate your continued interest and your offer. Given the uniqueness and quality of this product, I'm aiming for a final price closer to its true value. How about we settle at $1275000? Let me know if this works for you.",1275000.0,Alice,6,RejectOffer
"Hi Bob, I appreciate your willingness to bridge the gap. While I understand you’re leaning towards $1265000, considering the unique value of this product, my best offer stands at $1272500. I believe this slight move brings us very close to a fair deal. Let me know if this works for you.",1272500.0,Alice,7,
,,Bob,7,AcceptOffer
