alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair split, Bob. We both benefit and avoid losing value over time.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's try a bit more in my favor, considering I lose more value over time.",Bob,2,
,,,Alice,2,reject
63.0,37.0,"Bob, I understand your concern about value loss, but I'm also losing value. Let's meet in the middle from my previous offer and your offer.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Considering the increasing loss of value, I'm willing to compromise, but still need a bit more than half.",Bob,4,
,,,Alice,4,reject
65.0,35.0,"Bob, the rounds are passing quickly, and we are both losing money. I propose a slightly higher share for me. I'm trying to reach a deal.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"We're both losing significant value, and time is running out. I'm willing to split it evenly to secure a deal.",Bob,6,
,,,Alice,6,accept
